BLOCK,TRT,PLOT,PLOTID,TREE_NO,SPECIES,STAT01,STAT02,STAT03,STAT05,STAT12,STAT20,DOWN12,DOWN20,DBH_01,DBH_05,DBH_12,DBH_20,HT01,HT20,CrFBH01,CrFBH20
3,tb,26,4326,30.1,PIPO,0,1,1,1,1,1,0,0,19.558,,,,13.41119957,,,
3,tb,26,4326,31.1,PIPO,0,1,1,1,1,1,0,0,18.034,,,,12.6187196,,,
3,tb,26,4326,32.1,PSME,0,1,1,1,1,1,0,0,30.734,,,,17.19071945,,,
3,tb,26,4326,33.1,PSME,0,1,1,1,1,1,0,0,23.876,,,,14.44751954,,,
3,tb,26,4326,34.1,PIPO,0,1,1,1,1,1,0,0,37.592,,,,21.33599932,,,
3,tb,26,4326,35.1,PSME,0,1,1,1,1,1,0,0,29.464,,,,16.73351947,,,
3,tb,26,4326,36.1,PIPO,0,1,1,1,1,1,0,0,55.372,,,,26.27375916,,,
3,tb,26,4326,37.1,PIPO,0,1,1,1,1,1,0,0,40.64,,,,22.37231928,,,
3,tb,26,4326,38.1,PSME,0,1,1,1,1,1,0,0,32.766,,,,17.92223943,,,
3,tb,26,4326,39.1,PIPO,0,1,1,1,1,1,0,0,26.924,,,,17.00783946,,,
3,tb,26,4326,40.1,PSME,0,1,1,1,1,1,0,0,28.702,,,,16.42871947,,,
3,tb,26,4326,41.1,PSME,0,1,1,1,1,1,0,0,23.622,,,,14.32559954,,,
3,tb,26,4326,42.1,PSME,0,1,1,1,1,1,0,0,38.1,,,,19.59863937,,,
3,tb,26,4326,43.2,PSME,0,3,3,3,3,3,0,1,11.43,11.43,11.43,,8.260079736,,,
3,tb,29,4329,1,PIPO,0,0,0,0,0,0,0,0,66.294,68.072,73.152,78.994,25.26791919,32.12591897,6.2483998,8.229599737
3,tb,29,4329,1.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,29,4329,2,PICO,0,3,3,3,3,3,1,1,15.494,15.494,15.494,,13.50263957,,3.627119884,
3,tb,29,4329,2.1,PICO,0,1,1,1,1,1,0,0,20.828,,,,16.12391948,,,
3,tb,29,4329,3,PIPO,0,3,3,3,3,3,1,1,12.192,12.192,12.192,,13.16735958,,4.084319869,
3,tb,29,4329,3.1,PICO,0,1,1,1,1,1,0,0,43.18,,,,19.14143939,,,
3,tb,29,4329,4,PIPO,0,3,3,3,3,3,1,1,16.002,16.002,16.002,,14.41703954,,5.425439826,
3,tb,29,4329,4.1,PICO,0,1,1,1,1,1,0,0,23.368,,,,17.16023945,,,
3,tb,29,4329,5,PICO,0,3,3,3,3,3,1,1,25.654,25.654,25.654,,22.67711927,,13.65503956,
3,tb,29,4329,5.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,29,4329,6,PIPO,0,3,3,3,3,3,1,1,30.988,30.988,30.988,,18.01367942,,6.400799795,
3,tb,29,4329,6.1,PICO,0,1,1,1,1,1,0,0,29.464,,,,18.8671194,,,
3,tb,29,4329,7,PICO,0,3,3,3,3,3,1,1,31.242,31.242,31.242,,23.71343924,,8.625839724,
3,tb,29,4329,7.1,PICO,,,,,,0,0,0,,,,11.43,,6.492239792,,0
3,tb,29,4329,8.1,PICO,0,1,1,1,1,1,0,0,28.956,,,,18.7756794,,,
3,tb,29,4329,9.1,PIPO,0,1,1,1,1,1,0,0,13.716,,,,10.24127967,,,
3,tb,29,4329,10.1,PICO,0,1,1,1,1,1,0,0,41.91,,,,19.32431938,,,
3,tb,29,4329,11.1,PICO,0,1,1,1,1,1,0,0,57.912,,,,13.89887956,,,
3,tb,29,4329,12.1,PICO,0,1,1,1,1,1,0,0,52.832,,,,16.36775948,,,
3,tb,29,4329,13.1,PICO,0,1,1,1,1,1,0,0,17.78,,,,14.69135953,,,
3,tb,29,4329,14.1,PICO,0,1,1,1,1,1,0,0,20.32,,,,15.91055949,,,
3,tb,29,4329,15.1,PICO,0,1,1,1,1,1,0,0,39.37,,,,19.56815937,,,
3,tb,29,4329,16.1,PICO,0,1,1,1,1,1,0,0,28.194,,,,18.59279941,,,
3,tb,29,4329,17.1,PICO,0,1,1,1,1,1,0,0,35.306,,,,19.59863937,,,
3,tb,29,4329,18.1,PICO,0,1,1,1,1,1,0,0,24.892,,,,17.67839943,,,
3,tb,29,4329,19.1,PICO,0,1,1,1,1,1,0,0,35.052,,,,19.59863937,,,
3,tb,29,4329,20.1,PICO,0,1,1,1,1,1,0,0,23.114,,,,17.03831946,,,
3,tb,29,4329,21.1,PICO,0,1,1,1,1,1,0,0,25.654,,,,17.92223943,,,
3,tb,29,4329,22.1,PICO,0,1,1,1,1,1,0,0,47.498,,,,18.19655942,,,
3,tb,29,4329,23.1,PIPO,0,1,1,1,1,1,0,0,30.988,,,,18.7756794,,,
3,tb,29,4329,24.1,PIPO,0,1,1,1,1,1,0,0,41.148,,,,22.52471928,,,
3,tb,29,4329,25.1,PICO,0,1,1,1,1,1,0,0,21.844,,,,16.55063947,,,
3,tb,29,4329,26.1,PSME,0,1,1,1,1,1,0,0,25.908,,,,15.30095951,,,
3,tb,29,4329,99.1,PICO,0,1,1,1,1,1,0,0,33.02,,,,19.41575938,,,
3,tb,33,4333,1,PICO,0,3,3,3,3,3,1,1,12.954,12.954,12.954,,15.02663952,,8.564879726,
3,tb,33,4333,1.05,PIPO,,,,0,,,0,0,,10.16,10.16,,,,,
3,tb,33,4333,1.1,PICO,0,1,1,1,1,1,0,0,15.24,,,,13.31975957,,,
3,tb,33,4333,2,PICO,0,3,3,3,3,3,1,1,22.098,22.098,22.098,,16.79447946,,7.741919752,
3,tb,33,4333,2.1,PICO,0,1,1,1,1,1,0,0,17.272,,,,14.41703954,,,
3,tb,33,4333,3,PIPO,0,0,0,0,0,0,0,0,29.21,31.496,35.56,39.878,17.28215945,20.72639934,9.083039709,8.229599737
3,tb,33,4333,3.1,PICO,0,1,1,1,1,1,0,0,13.97,,,,12.5577596,,,
3,tb,33,4333,4,PIPO,0,0,0,0,0,0,0,0,26.67,29.718,35.814,41.148,18.01367942,24.41447922,8.473439729,7.040879775
3,tb,33,4333,4.1,PIPO,,,,,,0,0,0,,,,10.668,,10.85087965,,4.175759866
3,tb,33,4333,5,PIPO,0,0,0,0,0,0,0,0,40.64,44.196,49.784,54.61,20.69591934,23.34767925,7.528559759,7.833359749
3,tb,33,4333,5.1,PICO,0,1,1,1,1,1,0,0,20.828,,,,16.12391948,,,
3,tb,33,4333,6,PICO,0,0,3,3,3,3,1,1,11.176,11.176,11.176,,12.67967959,,5.882639812,
3,tb,33,4333,6.1,PIPO,0,1,1,1,1,1,0,0,37.592,,,,21.33599932,,,
3,tb,33,4333,7,PICO,0,0,3,3,3,3,1,1,14.478,14.478,14.478,,13.22831958,,6.522719791,
3,tb,33,4333,7.1,PIPO,0,1,1,1,1,1,0,0,25.908,,,,16.52015947,,,
3,tb,33,4333,8,PIPO,0,0,0,0,2,2,0,1,21.336,21.336,21.59,,14.59991953,,8.13815974,
3,tb,33,4333,8.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,33,4333,9,PICO,0,0,3,3,3,3,1,1,11.938,11.938,11.938,,9.99743968,,4.328159862,
3,tb,33,4333,9.1,PICO,0,1,1,1,1,1,0,0,14.986,,,,13.16735958,,,
3,tb,33,4333,10,PIPO,0,0,3,3,3,3,1,1,14.478,14.478,14.478,,13.16735958,,6.156959803,
3,tb,33,4333,10.1,PICO,0,1,1,1,1,1,0,0,16.256,,,,13.86839956,,,
3,tb,33,4333,11,PIPO,0,0,3,3,3,3,0,0,14.478,14.478,14.478,,12.74063959,,7.254239768,
3,tb,33,4333,11.1,PICO,0,1,1,1,1,1,0,0,16.51,,,,14.02079955,,,
3,tb,33,4333,12,PIPO,0,0,0,0,0,0,0,0,28.702,30.48,36.322,41.402,18.6232794,21.64079931,7.589519757,8.107679741
3,tb,33,4333,12.1,PICO,0,1,1,1,1,1,0,0,16.51,,,,14.02079955,,,
3,tb,33,4333,13,PICO,0,0,0,0,0,0,0,0,15.748,17.272,21.336,26.924,11.67383963,14.63039953,4.937759842,3.840479877
3,tb,33,4333,13.1,PICO,0,1,1,1,1,1,0,0,13.208,,,,12.07007961,,,
3,tb,33,4333,14,PIPO,0,0,3,3,3,3,1,1,11.176,11.176,11.176,,10.21079967,,2.651759915,
3,tb,33,4333,14.1,PICO,0,1,1,1,1,1,0,0,12.192,,,,11.42999963,,,
3,tb,33,4333,15,PIPO,0,0,3,3,3,3,1,1,22.606,22.606,22.606,,14.26463954,,6.522719791,
3,tb,33,4333,16,PIPO,0,0,3,3,3,3,1,1,16.51,16.51,16.51,,13.80743956,,8.595359725,
3,tb,33,4333,16.1,PIPO,0,1,1,1,1,1,0,0,12.954,,,,9.814559686,,,
3,tb,33,4333,17,PICO,0,3,3,3,3,3,1,1,15.24,15.24,15.24,,15.27047951,,8.016239744,
3,tb,33,4333,17.2,PIPO,0,3,3,3,3,3,0,1,10.16,10.16,10.16,,8.168639739,,,
3,tb,33,4333,18,PICO,0,3,3,3,3,3,1,1,33.02,33.02,33.02,,18.25751942,,10.18031967,
3,tb,33,4333,18.2,PIPO,0,3,3,3,3,3,0,1,12.192,12.192,12.192,,9.357359701,,,
3,tb,33,4333,19,PICO,0,3,3,3,3,3,1,1,26.67,26.67,26.67,,20.36063935,,10.94231965,
3,tb,33,4333,19.2,PIPO,0,3,3,3,3,3,0,1,10.16,10.16,10.16,,8.168639739,,,
3,tb,33,4333,20.1,PIPO,0,1,1,1,1,1,0,0,14.478,,,,10.66799966,,,
3,tb,33,4333,22.1,PIPO,0,1,1,1,1,1,0,0,26.67,,,,16.88591946,,,
3,tb,33,4333,23.1,PIPO,0,1,1,1,1,1,0,0,10.668,,,,8.473439729,,,
3,tb,33,4333,24.1,PICO,0,1,1,1,1,1,0,0,15.494,,,,13.44167957,,,
3,tb,33,4333,25.1,PIPO,0,1,1,1,1,1,0,0,16.002,,,,11.52143963,,,
3,tb,33,4333,26.1,PIPO,0,1,1,1,1,1,0,0,26.162,,,,16.64207947,,,
3,tb,33,4333,27.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,33,4333,28.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,33,4333,29.1,PIPO,0,1,1,1,1,1,0,0,39.624,,,,22.0370393,,,
3,tb,33,4333,30.1,PICO,0,1,1,1,1,1,0,0,15.24,,,,13.31975957,,,
3,tb,33,4333,31.1,PIPO,0,1,1,1,1,1,0,0,45.974,,,,24.01823923,,,
3,tb,33,4333,32.1,PICO,0,1,1,1,1,1,0,0,51.816,,,,16.76399946,,,
3,tb,33,4333,33.1,PICO,0,1,1,1,1,1,0,0,35.56,,,,19.59863937,,,
3,tb,33,4333,34.1,PIPO,0,1,1,1,1,1,0,0,36.068,,,,20.75687934,,,
3,tb,33,4333,35.1,PICO,0,1,1,1,1,1,0,0,32.258,,,,19.32431938,,,
3,tb,33,4333,36.2,PIPO,2,2,2,2,2,2,0,1,12.192,12.192,12.192,,9.357359701,,,
3,tb,33,4333,37.1,PICO,0,1,1,1,1,1,0,0,12.192,,,,11.42999963,,,
3,tb,33,4333,38.1,PICO,0,1,1,1,1,1,0,0,12.192,,,,11.42999963,,,
3,tb,33,4333,39.2,PSME,0,3,3,3,3,3,0,1,10.414,10.414,10.414,,7.711439753,,,
3,tb,33,4333,40.1,PIPO,0,1,1,1,1,1,0,0,30.48,,,,18.56231941,,,
3,tb,33,4333,41.1,PICO,0,1,1,1,1,1,0,0,12.446,,,,11.58239963,,,
3,tb,33,4333,42.1,PICO,0,1,1,1,1,1,0,0,12.954,,,,11.91767962,,,
3,tb,33,4333,43.1,PICO,0,1,1,1,1,1,0,0,19.812,,,,15.6667195,,,
3,tb,33,4333,44.1,PICO,0,1,1,1,1,1,0,0,13.97,,,,12.5577596,,,
3,tb,33,4333,45.1,PICO,0,1,1,1,1,1,0,0,16.256,,,,13.86839956,,,
3,tb,33,4333,46.1,PICO,0,1,1,1,1,1,0,0,13.716,,,,12.4053596,,,
3,tb,33,4333,47.2,PIPO,0,0,0,0,0,0,0,0,11.43,11.43,14.224,18.796,10.91183965,12.4663196,,3.474719889
3,co,2,5302,1,PSME,0,0,0,0,0,0,0,0,37.084,38.608,39.624,42.164,19.32431938,24.32303922,,4.937759842
3,co,2,5302,2,PSME,0,0,0,0,0,0,0,0,20.066,21.336,23.114,26.67,12.71015959,16.00199949,,4.511039856
3,co,2,5302,3,PSME,0,0,0,0,0,0,0,0,11.176,12.192,13.462,13.97,8.13815974,8.534399727,,3.352799893
3,co,2,5302,4,PIPO,0,0,0,0,0,2,0,1,36.322,37.592,13.208,,27.58439912,,14.84375953,
3,co,2,5302,5,PIPO,0,0,0,0,0,2,0,1,16.764,17.018,17.018,,11.94815962,,,
3,co,2,5302,6,PIPO,0,0,0,0,0,2,0,1,39.878,41.402,43.18,,22.12847929,,,
3,co,2,5302,7,PSME,0,0,0,0,0,0,0,0,34.544,35.306,37.084,40.386,18.50135941,26.21279916,,2.743199912
3,co,2,5302,8,PIPO,0,0,0,0,0,2,0,1,24.892,24.892,25.654,,16.06295949,,,
3,co,2,5302,9,PIPO,0,0,0,0,0,2,0,1,34.544,35.56,37.338,,25.0850392,,15.48383951,
3,co,2,5302,10,PIPO,0,0,0,0,0,2,0,1,29.464,30.226,30.988,,18.10511942,,,
3,co,2,5302,11,PIPO,0,0,0,0,0,2,0,1,23.114,24.13,25.654,,15.20951951,,,
3,co,2,5302,12,PIPO,0,0,0,0,2,2,0,1,29.718,29.972,32.004,,21.9151193,,9.753599688,
3,co,2,5302,12.1,PSME,,,,,,0,0,0,,,,14.732,,9.204959705,,2.743199912
3,co,2,5302,12.2,PSME,,,,,,0,0,0,,,,11.938,,8.046719743,,3.047999903
3,co,2,5302,13,PIPO,0,0,0,0,0,0,0,0,19.304,20.066,21.59,25.4,13.28927958,17.16023945,,7.589519757
3,co,2,5302,14,LAOC,0,0,0,0,0,0,0,0,15.748,16.002,17.526,17.78,12.4663196,15.84959949,,7.132319772
3,co,2,5302,15,PSME,0,0,0,0,0,0,0,0,25.146,25.908,27.94,29.21,14.99615952,17.86127943,,6.492239792
3,co,2,5302,16,PIPO,2,2,2,2,2,2,0,1,13.716,13.716,13.716,,10.24127967,,,
3,co,2,5302,17,PSME,0,0,0,0,0,0,0,0,29.718,30.48,32.512,37.846,16.82495946,21.7931993,,8.077199742
3,co,2,5302,18,PSME,0,0,0,0,0,0,0,0,18.796,19.558,21.082,22.86,12.10055961,15.20951951,,1.828799942
3,co,2,5302,19,PIPO,0,0,0,0,2,2,0,1,27.178,27.94,28.956,,17.09927945,,,
3,co,2,5302,20,PSME,0,0,0,0,0,0,0,0,11.938,12.192,12.7,13.208,8.564879726,6.400799795,,2.438399922
3,co,2,5302,21,PIPO,0,0,0,0,2,2,0,1,52.07,53.594,55.118,,31.02863901,,11.67383963,
3,co,2,5302,22,PIPO,0,0,0,0,0,0,0,0,28.702,29.464,30.988,33.02,17.80031943,24.71927921,,14.47799954
3,co,2,5302,23,PSME,0,0,0,0,0,0,0,0,18.288,19.05,20.32,21.59,11.85671962,15.36191951,,3.261359896
3,co,2,5302,24,PSME,0,0,0,0,0,0,0,0,41.148,42.418,44.45,47.498,20.45207935,28.49879909,,9.143999707
3,co,2,5302,25,PIPO,0,0,0,0,0,0,0,0,27.432,28.448,29.718,31.242,17.22119945,23.59151925,,15.7581595
3,co,2,5302,26,PIPO,0,0,0,0,0,0,0,0,11.43,11.43,11.43,11.43,8.900159715,12.00911962,,8.564879726
3,co,2,5302,27,PIPO,0,0,0,0,0,2,0,0,17.018,17.272,17.78,,12.07007961,,,
3,co,2,5302,28,PIPO,0,0,0,0,2,2,0,1,22.352,23.368,24.892,,14.84375953,,,
3,co,2,5302,29,PSME,0,0,0,0,0,0,0,0,30.734,32.004,33.782,35.56,17.19071945,21.61031931,,3.718559881
3,co,2,5302,29.1,PSME,,,,,,0,0,0,,,,11.176,,6.065519806,,1.523999951
3,co,2,5302,30,PIPO,0,0,0,0,0,0,0,0,25.146,25.908,27.432,28.702,16.18487948,17.98319943,,10.97279965
3,co,2,5302,31,PSME,0,0,0,0,0,0,0,0,28.702,29.972,31.75,34.798,16.42871947,22.92095927,,6.217919801
3,co,2,5302,32,PIPO,2,2,2,2,2,2,0,0,12.7,12.7,12.7,,9.662159691,,,
3,co,2,5302,33,PIPO,0,2,2,2,2,2,0,1,13.716,13.716,13.716,,10.24127967,,,
3,co,2,5302,34,PSME,0,0,0,0,0,0,0,0,12.7,13.716,15.748,16.764,8.961119713,12.19199961,,4.175759866
3,co,2,5302,35,PICO,0,0,0,0,0,0,0,0,23.622,24.13,25.4,26.67,22.61615928,24.29255922,10.57655966,12.19199961
3,co,2,5302,36,PSME,0,0,0,0,0,0,0,0,26.162,26.67,27.94,29.21,15.42287951,20.51303934,,3.047999903
3,co,2,5302,37,PIPO,0,0,0,0,0,0,0,0,43.18,44.45,45.974,48.26,25.17647919,26.42615915,13.56359957,13.28927958
3,co,2,5302,38,PSME,0,0,0,0,0,0,0,0,41.402,42.418,44.45,46.99,20.51303934,23.74391924,,3.047999903
3,co,2,5302,39,PIPO,0,0,0,0,2,2,0,0,22.098,23.622,25.146,,14.72183953,,,
3,co,2,5302,40,PSME,0,0,0,0,0,0,0,0,13.97,14.986,15.24,16.256,9.662159691,7.162799771,,1.828799942
3,co,2,5302,41,PIPO,0,0,0,0,0,0,0,0,27.432,28.956,31.242,32.766,20.11679936,22.64663928,10.85087965,12.25295961
3,co,2,5302,42,PSME,0,0,0,0,0,0,0,0,32.258,33.274,35.56,37.846,17.73935943,24.07919923,,9.143999707
3,co,5,5305,1,PSME,0,0,0,0,0,0,0,0,17.272,18.288,21.59,22.352,11.36903964,13.10639958,,4.876799844
3,co,5,5305,1.1,PIPO,,,,,,0,0,0,,,,15.24,,12.80159959,,6.705599785
3,co,5,5305,2,PSME,0,0,0,0,0,0,0,0,10.414,11.43,12.954,15.24,7.711439753,11.58239963,,3.352799893
3,co,5,5305,2.1,PSME,,,,,,0,0,0,,,,11.684,,8.839199717,,2.743199912
3,co,5,5305,3,PSME,0,0,0,0,0,0,0,0,54.864,55.88,57.404,58.42,23.10383926,28.34639909,,8.839199717
3,co,5,5305,4,PIPO,0,0,0,0,0,0,0,0,12.446,12.446,12.954,15.24,9.509759696,10.36319967,,3.657599883
3,co,5,5305,5,PIPO,0,0,0,0,0,2,0,1,18.034,18.288,20.32,,10.97279965,,5.669279819,
3,co,5,5305,5.1,PSME,,,,,0,0,0,0,,,10.668,13.716,,6.705599785,,2.133599932
3,co,5,5305,6,PIPO,0,0,0,0,0,2,0,1,11.938,12.192,12.7,,9.204959705,,,
3,co,5,5305,7,PIPO,0,2,2,2,2,2,1,1,17.526,17.526,17.526,,12.34439961,,,
3,co,5,5305,8,PSME,0,0,0,0,0,0,0,0,19.558,20.574,22.86,27.178,12.4967996,15.5447995,,4.876799844
3,co,5,5305,8.1,JUSC,,,,,,0,0,0,,,,10.922,,6.095999805,,1.523999951
3,co,5,5305,9,PIPO,0,0,0,0,0,2,0,1,11.43,11.43,11.43,,8.900159715,,,
3,co,5,5305,10,PIPO,0,0,0,0,2,2,0,0,50.292,51.308,53.086,,24.07919923,,9.784079687,
3,co,5,5305,11,PIPO,0,0,0,0,0,0,0,0,48.514,49.53,51.562,53.848,24.68879921,24.68879921,,10.05839968
3,co,5,5305,12,PSME,0,0,0,0,0,0,0,0,36.576,38.1,39.878,41.148,19.14143939,21.9455993,,2.133599932
3,co,5,5305,13,PSME,0,0,0,0,0,0,0,0,41.91,42.418,43.688,44.704,20.66543934,23.16479926,,2.743199912
3,co,5,5305,14,PSME,0,0,0,0,0,0,0,0,15.748,16.256,18.034,24.13,10.57655966,12.4967996,,1.828799942
3,co,5,5305,15,PIPO,0,0,0,0,2,2,0,1,49.022,49.784,51.054,,27.34055913,,8.991599712,
3,co,5,5305,16,PIPO,0,0,0,0,2,2,0,0,40.132,40.894,41.656,,22.18943929,,,
3,co,5,5305,17,PIPO,0,0,0,0,0,0,0,0,37.846,38.862,39.37,40.64,21.9760793,21.33599932,11.06423965,14.63039953
3,co,5,5305,18,PIPO,0,0,0,0,2,2,0,0,32.258,32.258,33.02,,19.29383938,,,
3,co,5,5305,18.1,PSME,,,,,,0,0,0,,,,12.192,,9.448799698,,4.267199863
3,co,5,5305,19,PIPO,0,0,0,0,2,2,0,0,40.132,41.148,43.688,,22.18943929,,,
3,co,5,5305,20,PIPO,0,0,0,0,0,2,0,1,11.938,12.446,13.208,,9.204959705,,,
3,co,5,5305,21,PIPO,0,2,2,2,2,2,1,1,12.446,12.446,12.446,,9.509759696,,,
3,co,5,5305,22,PIPO,0,0,0,0,0,0,0,0,12.192,12.446,13.462,16.256,7.376159764,9.753599688,3.108959901,4.571999854
3,co,5,5305,23,PIPO,0,0,0,0,2,2,0,1,28.448,28.702,29.718,,17.67839943,,,
3,co,5,5305,24,PIPO,0,0,0,0,2,2,0,0,54.102,55.118,57.404,,28.31591909,,9.143999707,
3,co,5,5305,25,PIPO,0,0,0,0,2,2,0,0,13.208,13.716,14.478,,7.924799746,,4.023359871,
3,co,5,5305,26,PSME,0,0,0,0,0,0,0,0,41.656,42.418,43.18,43.688,20.57399934,24.38399922,,4.571999854
3,co,5,5305,27,PSME,0,0,0,0,0,0,0,0,44.958,45.72,46.736,48.26,21.36647932,24.9935992,,9.448799698
3,co,5,5305,28,PIPO,0,0,0,0,2,2,0,1,52.578,53.086,54.864,,25.69463918,,,
3,co,5,5305,29,PIPO,2,2,2,2,2,2,1,1,11.43,11.43,11.43,,8.900159715,,,
3,co,5,5305,30,PSME,0,0,0,0,0,0,0,0,31.75,32.512,33.02,34.036,17.55647944,24.38399922,,12.80159959
3,co,5,5305,31,PSME,0,0,0,0,0,0,0,0,30.988,31.242,31.496,32.004,17.28215945,24.9935992,,14.63039953
3,co,5,5305,32,PSME,0,0,0,0,0,0,0,0,46.482,46.736,48.006,50.8,21.70175931,23.16479926,,3.962399873
3,co,5,5305,33,PIPO,0,0,0,0,2,2,0,1,17.272,18.034,18.796,,13.10639958,,6.339839797,
3,co,5,5305,34,PIPO,0,0,0,0,2,2,0,0,46.99,48.006,48.768,,25.51175918,,10.63751966,
3,co,5,5305,35,PSME,0,0,0,0,0,0,0,0,31.242,32.512,34.29,38.1,17.37359944,23.16479926,,7.924799746
3,co,9,5309,1,PIPO,2,2,2,2,2,2,0,0,26.416,26.416,26.416,,16.76399946,,,
3,co,9,5309,1.05,PSME,,,,0,0,0,0,0,,10.922,13.462,16.51,,12.10055961,,3.047999903
3,co,9,5309,2,PIPO,0,0,0,0,0,0,0,0,51.562,52.324,54.61,56.388,25.45079919,26.66999915,,14.90471952
3,co,9,5309,2.05,PSME,,,,0,0,0,0,0,,10.668,12.7,16.51,,11.79575962,,3.352799893
3,co,9,5309,2.1,PSME,,,,,0,0,0,0,,,11.938,14.986,,12.4358396,,4.328159862
3,co,9,5309,2.2,PSME,,,,,,0,0,0,,,,12.7,,10.30223967,,3.352799893
3,co,9,5309,2.3,PSME,,,,,,0,0,0,,,,12.7,,10.72895966,,2.590799917
3,co,9,5309,2.4,PSME,,,,,,0,0,0,,,,10.414,,7.772399751,,2.133599932
3,co,9,5309,2.5,PSME,,,,,,0,0,0,,,,12.446,,6.461759793,,1.828799942
3,co,9,5309,2.6,PSME,,,,,,0,0,0,,,,13.97,,7.894319747,,1.523999951
3,co,9,5309,2.7,PSME,,,,,,0,0,0,,,,12.192,,2.743199912,,0
3,co,9,5309,2.8,PSME,,,,,,0,0,0,,,,12.192,,9.235439705,,2.743199912
3,co,9,5309,2.9,PSME,,,,,,0,0,0,,,,10.414,,8.900159715,,3.108959901
3,co,9,5309,3,PIPO,0,0,0,0,2,2,0,0,58.674,59.69,60.96,,29.71799905,,16.06295949,
3,co,9,5309,3.05,PSME,,,,0,0,0,0,0,,10.414,11.938,14.478,,10.11935968,,2.438399922
3,co,9,5309,3.1,PSME,,,,,,0,0,0,,,,11.43,,8.656319723,,3.047999903
3,co,9,5309,3.2,PSME,,,,,,0,0,0,,,,11.684,,9.631679692,,3.779519879
3,co,9,5309,3.3,PSME,,,,,,0,0,0,,,,10.16,,7.376159764,,1.828799942
3,co,9,5309,3.4,PSME,,,,,,0,0,0,,,,10.922,,7.315199766,,1.828799942
3,co,9,5309,4,PIPO,0,0,0,0,2,2,0,1,50.292,50.8,52.578,,27.52343912,,15.7276795,
3,co,9,5309,5,PIPO,0,0,0,0,2,2,0,1,35.306,35.306,36.068,,20.48255935,,,
3,co,9,5309,6,PIPO,0,0,0,0,2,2,0,1,51.308,51.308,52.324,,31.91255898,,15.5752795,
3,co,9,5309,7,PIPO,0,0,0,0,2,2,0,1,40.64,41.402,42.164,,22.37231928,,,
3,co,9,5309,8,PIPO,0,0,0,0,2,2,0,1,38.354,38.862,39.624,,21.57983931,,,
3,co,9,5309,9,PIPO,0,0,0,0,2,2,0,1,38.1,39.116,40.132,,21.48839931,,,
3,co,9,5309,9.1,PSME,,,,,,0,0,0,,,,12.7,,8.44295973,,0.30479999
3,co,9,5309,9.2,PSME,,,,,,0,0,0,,,,11.176,,8.412479731,,0.914399971
3,co,9,5309,9.3,PSME,,,,,,0,0,0,,,,10.16,,6.400799795,,0.609599981
3,co,9,5309,10,PIPO,0,0,0,0,2,2,0,1,57.912,59.182,60.198,,31.82111898,,12.74063959,
3,co,9,5309,11,PSME,0,0,0,0,0,0,0,0,43.688,43.942,45.466,48.006,21.09215933,24.65831921,,4.69391985
3,co,9,5309,12,PIPO,0,0,0,0,2,2,0,0,50.038,50.292,51.054,,25.0850392,,,
3,co,9,5309,13,PIPO,0,0,0,0,2,2,0,1,41.656,42.418,42.164,,26.79191914,,12.31391961,
3,co,9,5309,14,PIPO,0,0,0,0,2,2,0,1,45.72,46.736,48.006,,24.56687921,,13.77695956,
3,co,9,5309,15,PIPO,0,0,0,0,2,2,0,1,52.832,54.102,54.61,,25.72511918,,,
3,co,9,5309,16,PSME,0,0,0,0,0,0,0,0,19.05,19.812,22.098,25.146,12.25295961,12.92351959,,2.133599932
3,co,9,5309,17,PSME,0,0,0,0,0,0,0,0,33.528,33.528,34.544,35.052,18.16607942,21.48839931,,7.19327977
3,co,9,5309,18,PSME,0,0,0,0,0,0,0,0,31.75,32.512,35.052,38.862,17.55647944,16.15439948,,4.99871984
3,co,9,5309,19,PIPO,0,0,0,0,2,2,0,0,39.116,39.624,40.894,,25.87751917,,13.19783958,
3,co,12,5312,1,PSME,0,0,0,0,0,0,0,0,26.416,27.686,29.464,31.242,15.5143195,21.48839931,,2.987039904
3,co,12,5312,1.05,PSME,,,,0,0,0,0,0,,11.684,14.732,16.51,,10.27175967,,2.743199912
3,co,12,5312,2,PSME,0,0,0,0,0,0,0,0,19.05,20.066,21.59,23.368,12.25295961,18.53183941,,5.120639836
3,co,12,5312,2.05,PSME,,,,0,0,0,0,0,,10.922,12.446,12.7,,9.631679692,,3.931919874
3,co,12,5312,3,PSME,0,0,0,0,0,0,0,0,20.574,21.59,23.622,26.416,12.95399959,16.24583948,,4.084319869
3,co,12,5312,4,PSME,0,0,0,0,0,0,0,0,21.844,23.622,26.416,28.448,13.53311957,16.61159947,,2.834639909
3,co,12,5312,5,PIPO,0,0,0,0,0,0,0,0,28.702,29.972,31.75,34.29,22.21991929,23.86583924,11.46047963,9.936479682
3,co,12,5312,6,PIPO,0,0,0,0,0,0,0,0,32.512,33.528,36.576,39.624,21.30551932,24.8716792,10.14983968,9.905999683
